izocnc9ta54msoej,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Neologism.zip,0,13,NULL,17,SpeedIF_Neologism/Expedition.zlb
7h6o7vcranfncy52,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Orange.zip,0,6,NULL,17,appall.z5
dkh9krjsk9towj5v,http://www.ifarchive.org/if-archive/games/zcode/Mountain.zip,1,6,NULL,17,Mountain.z5
ju778uv5xaswnlpl,http://www.ifarchive.org/if-archive/games/glulx/photo201.zip,0,29,NULL,17,photo201.blb
ad33fom6nxqqvfa3,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF19.zip,0,6,NULL,17,angelcurse.z5
b6fz0awms527hja0,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF10-9.zip,0,6,NULL,17,krakatoa.z5
v0bpwacilg6qkrod,http://www.ifarchive.org/if-archive/games/zcode/bazic-0.1.zip,1,6,NULL,17,bazic.z5
kzlwkkir4kp3it6d,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_EXTREME.zip,0,6,NULL,17,o.z5
d3g4ygvj01y24f23,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_EXTREME.zip,0,6,NULL,17,monkey.z5
e0fk84f68z5pw9rl,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF18.zip,0,6,NULL,17,sp18.z5
f9lgeek9vcyivh5r,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_YIs1OverX.zip,0,6,NULL,17,origin.z5
3dffyc96swn7hjgo,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF18.zip,0,6,NULL,17,glossary.z5
h96reria59cunaa3,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_CrinkleCut.zip,0,6,NULL,17,travels.z5
fdspaurq4w5hhtwd,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Orange.zip,0,6,NULL,17,Descent.z5
7c7iuhyg0mb49gs0,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_YIs1OverX.zip,0,6,NULL,17,Apoc.z5
o8kfj26cpot69mrt,http://www.ifarchive.org/if-archive/games/pc/KOAWinPkg.zip,1,6,NULL,17,KOAWinPkg/KoA.z5
uq1rwidpqanywymi,http://www.caad.es/incanus/Protector.zip,0,6,NULL,17,Protector.z5
on31jw8n1l9ozb1x,http://www.ifarchive.org/if-archive/games/springthing/2005/flatfeet.zip,1,6,NULL,17,flatfeet.z8
ezqljtd04d1dnukf,http://www.ifarchive.org/if-archive/games/springthing/2005/teller.zip,1,6,NULL,17,teller.z8
ld1l0p3sz2t46ywe,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/destiny.z5
zsole7usixgh2uxr,http://www.ifarchive.org/if-archive/games/mini-comps/chicken/chicken.zip,0,6,NULL,17,chkn-at.z5
kes9n0ngcurwzw4t,http://www.ifarchive.org/if-archive/games/glulx/glkchess.zip,1,29,NULL,17,glkchess.blb
f5jw8dv02umjdxzz,http://www.ifarchive.org/if-archive/games/zcode/life.zip,1,6,NULL,17,life.z5
lkr2jf03np19ieix,http://www.ifarchive.org/if-archive/games/zcode/ifquake.zip,1,6,NULL,17,quake.z5
jv9y29bn167wwix5,http://www.ifarchive.org/if-archive/games/mini-comps/smoochie/smoochie.zip,0,6,NULL,17,bandit.zip/bandit.z5
spsnevz1br6f2z3v,http://www.ifarchive.org/if-archive/games/mini-comps/smoochie/smoochie.zip,2,6,NULL,17,pytho.z8
fssgocb2swnmrdod,http://www.ifarchive.org/if-archive/games/zcode/guard.zip,1,6,NULL,17,guard.z8
fh8iwavcu4ldm98i,http://www.ifarchive.org/if-archive/games/zcode/eliza.zip,1,6,15,17,eliza.z5
sl6aa8c5bs4vsxzb,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Century.zip,0,6,NULL,17,yaygames.z5
igcp4nw7md3ylwjs,http://www.ifarchive.org/if-archive/games/zcode/coke.zip,0,6,NULL,17,CokeIsIt.z5
uva1vc6ico5u65zg,http://www.ifarchive.org/if-archive/games/zcode/russian/bluechairsR.zip,5,6,NULL,17,bluechairsR.z8
nzt2dgyyio8supil,http://www.ifarchive.org/if-archive/games/zcode/spanish/tokland.zip,1,6,NULL,17,tokland.z5
sjiyffz8n5patu8l,http://www.ifarchive.org/if-archive/games/zcode/dragon.zip,3,6,NULL,17,Dragon.z5
sjiyffz8n5patu8l,http://www.ifarchive.org/if-archive/games/glulx/dragon.zip,2,29,NULL,17,Dragon.blb
718q4m0ibedkkoge,http://www.ifarchive.org/if-archive/games/zcode/robodud.zip,1,6,NULL,17,robodud.z5
t8rm5lb8mtzblrst,http://www.ifarchive.org/if-archive/games/zcode/Snafufun.zip,1,6,NULL,17,snafufun.z5
capk2kklo697oaip,http://www.ifarchive.org/if-archive/games/glulx/spanish/Dracula2_La_Llegada.zip,2,29,NULL,17,Dracula2_La_Llegada.blb
capk2kklo697oaip,http://www.ifarchive.org/if-archive/games/glulx/Dracula2_The_Arrival.zip,1,29,NULL,17,Dracula2_The_Arrival.blb
3jdoynuana6ph0jm,http://www.ifarchive.org/if-archive/games/zcode/spanish/torre.zip,1,6,NULL,17,torre.z5
joahn3xg3fcr2w5p,http://www.ifarchive.org/if-archive/games/mini-comps/arcade/arcade.zip,0,6,NULL,17,centipede.z5
mhs27ei693lx31rq,http://www.ifarchive.org/if-archive/games/mini-comps/arcade/arcade.zip,1,6,NULL,17,asteroids.z5
neb2f84qmnbjx2ls,http://www.ifarchive.org/if-archive/games/zcode/killing.zip,1,6,NULL,17,killing.z5
7datxqc6cdlj3p6u,http://www.ifarchive.org/if-archive/games/mini-comps/smoochie/smoochie.zip,0,6,NULL,17,dark.z5
yo7axrrxq5h3q42x,http://www.ifarchive.org/if-archive/games/mini-comps/smoochie/smoochie.zip,0,6,NULL,17,august.z5
3tnulswz4pu7r5qr,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Zombie.zip,0,6,NULL,17,speedifzombie.z5
mefysxk3up0oypcp,http://www.ifarchive.org/if-archive/games/mini-comps/arcade/arcade.zip,0,6,NULL,17,pac-man.z5
w6cpxr0pi5awvonm,http://www.ifarchive.org/if-archive/games/mini-comps/arcade/arcade.zip,0,6,NULL,17,marble.z5
a3ym4ipix7sjsfrf,http://aifcommunity.org/games/inform/i-0.zip,1,6,NULL,17,I-0/I-0.z5
svslp7lp8l61pxpu,http://www.ifarchive.org/if-archive/games/pc/ShapesWinPkg.zip,3,6,NULL,17,ShapesWinPkg/Shapes.z5
n5i618v5xowmum91,http://www.caad.es/incanus/Mansion.zip,0,6,NULL,17,Mansion.z5
ki5pi6jdn5wvq2uq,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Neologism.zip,0,13,NULL,17,SpeedIF_Neologism/nbh_neologism.zblorb
42h356yel4occbjf,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Neologism.zip,0,13,NULL,17,SpeedIF_Neologism/AlmaMater.zblorb
o0szbgfo63ccuysn,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Gruff.zip,0,6,NULL,17,gameiwrote.z5
n4dvdlpmny46zhy6,http://www.ifarchive.org/if-archive/games/zcode/eleven.zip,1,6,NULL,17,eleven.z5
xtlhfet0vixthar5,http://ifarchive.org/if-archive/games/zcode/eas.zip,1,6,NULL,17,Eas.z5
j1qv39w1ucnlhnms,http://www.ifarchive.org/if-archive/games/pc/win-lock.zip,1,29,NULL,17,lock-key.blb
j1uj9pygpuw3v9pc,http://www.ifarchive.org/if-archive/games/zcode/heroes.zip,1,6,NULL,17,heroes.z5
hd8qf4lha5gl2d2u,http://www.ifarchive.org/if-archive/games/zcode/spanish/Olvido.zip,2,6,NULL,17,olvido.z5
du3nrz53qjw2cx0j,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF01.zip,1,6,NULL,17,coffins.z5
dqklf0b4j4m05960,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Scenario1.zip,1,6,NULL,17,stars.z5
snk6qx8hfn3xpm0a,http://www.ifarchive.org/if-archive/games/glulx/ACG.zip,0,25,NULL,17,ACG.ulx
nfsjiwg00sh5rnh9,http://www.ifarchive.org/if-archive/games/zcode/zenspeak_alpha.zip,1,6,NULL,17,zenspeak.z5
5xmcy80x989ifyca,http://www.ifarchive.org/if-archive/games/zcode/zbefunge.zip,1,6,NULL,17,zbefunge.z5
nfbfwb2gp3sxsk3u,http://www.ifarchive.org/if-archive/games/pc/Probing.zip,0,6,NULL,17,Probing.z5
hpesnywwgnl862rz,http://www.ifarchive.org/if-archive/games/zcode/zugzwang.zip,0,6,NULL,17,zugzwang.z5
wm5h7xe91k9mzuuo,http://www.ifarchive.org/if-archive/games/zcode/fmvpoker.zip,0,6,NULL,17,fmvpoker/fmvpoker.z6
b1s1g450d4qmq6y8,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_EXTREME.zip,0,6,NULL,17,Tightest.z5
bkc9ldw3ub4w9ofc,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_EXTREME.zip,0,6,NULL,17,rjd.z5
tcebhl79rlxo3qrk,http://www.ifarchive.org/if-archive/games/zcode/weapon.zip,0,6,NULL,17,weapon.z5
ara76kg5z0aksari,http://www.ifarchive.org/if-archive/games/zcode/german/jazteg.zip,0,6,NULL,17,jazteg.z5
8tucc7iqyv44bb9g,http://www.ifarchive.org/if-archive/games/zcode/spanish/gorron.zip,1,6,NULL,17,gorron.z5
c7dydbtxh1hmmgkn,http://www.caad.es/incanus/Goteras.zip,1,6,NULL,17,Goteras.z5
7bptvi6o2p9de3li,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/2001.z5
dsvzan5uim8460bt,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/crescent.z5
lckqxohonrcvh4nt,http://www.ifarchive.org/if-archive/games/glulx/words-ns.zip,2,29,NULL,17,words-ns.blb
lckqxohonrcvh4nt,http://www.ifarchive.org/if-archive/games/glulx/words.zip,1,29,NULL,17,words.blb
evmzm5hg3vfdvys0,http://www.ifarchive.org/if-archive/games/glulx/spanish/conrumbo.zip,1,25,NULL,17,conrumbo.ulx
sufyz4k4tohxt73j,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/infiltrt.z5
2n6vrsmrn310mucc,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/dgspeed.z5
492lcn0sjg591szu,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/crouton.z5
qpk9q65fave3wed0,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompNosrc.zip,0,25,NULL,17,Glulx/YoureToast/toast.ulx
qpk9q65fave3wed0,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompWithSrc.zip,1,25,NULL,17,Glulx/YoureToast/toast.ulx
zahn0ux2vkkvnu45,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/sif2001.z5
bhipn1557th408kd,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_2001.zip,0,6,NULL,17,SpeedIF 2001/moon.z5
qbk3fo0jcawo1j7h,http://www.ifarchive.org/if-archive/games/glulx/spanish/Dracula_La_Primera_Noche.zip,1,29,NULL,17,Dracula_La_Primera_Noche.blb
qbk3fo0jcawo1j7h,http://www.ifarchive.org/if-archive/games/glulx/Dracula_The_First_Night.zip,2,29,NULL,17,Dracula_The_First_Night.blb
ht2g110bav86qttp,http://www.ifarchive.org/if-archive/games/zcode/spanish/lldc.zip,1,6,NULL,17,lldc.z5
mom3zbtso4xadex4,http://www.paololucchesi.it/at/files/LaPietraDellaLuna.zip,2,29,NULL,17,luna.gblorb
mom3zbtso4xadex4,http://www.paololucchesi.it/at/files/LaPietraDellaLuna_txt.zip,3,13,NULL,17,luna.zblorb
mom3zbtso4xadex4,http://www.paololucchesi.it/at/files/LaPietraDellaLuna_win.zip,0,29,NULL,17,luna.gblorb
j61yaux1cqbptxyb,http://ynd.stormway.ru/files/metamorpr.zip,5,6,NULL,17,metamorpR.z5
6durptkxdbferhg4,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Jacket_2.zip,0,6,NULL,17,tower.z5
39wyzsxaba5yeybi,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_U.zip,0,6,NULL,17,rrr.z5
9mhpwzpljyifgw5v,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_U.zip,0,6,NULL,17,death.z5
40bt4qpy7j9gc1f3,http://www.ifarchive.org/if-archive/games/zcode/erden.zip,1,6,NULL,17,Erden.z8
5p150c2ms7kegank,http://www.ifarchive.org/if-archive/games/zcode/Deadsville.zip,0,6,NULL,17,Deadsville.z5
benz76ren7qbkr0t,http://www.ifarchive.org/if-archive/games/mini-comps/introcomp/introcomp05.zip,0,6,NULL,17,IntroComp05/Z-code/Fox Dragon Bread/stale_v1.z5
gqr7l2vg8us35h4u,http://www.ifarchive.org/if-archive/games/zcode/dotd.zip,0,6,NULL,17,dotd.z5
l44l6fbqnk5rvxqw,http://www.ifarchive.org/if-archive/games/zcode/WernersQuest.zip,1,38,NULL,17,Werner1.z5
ipe61nlesmkutn6y,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_PTAP.zip,0,6,NULL,17,squeaky.z5
e4sfma9el697c96h,http://www.ifarchive.org/if-archive/games/zcode/spanish/ocaso.zip,1,6,NULL,17,ocaso.z5
38hf3rcibvp2on7a,http://www.ifarchive.org/if-archive/games/springthing/2005/Authority.zip,1,6,NULL,17,Authority.z5
kqj9zdnubfmfu1cp,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_-1.zip,0,38,NULL,17,golsux.z5
99hicyvv3hnaa1gs,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_-1.zip,0,38,NULL,17,dgspeed.z5
08cvrv46idil7fth,http://www.ifarchive.org/if-archive/games/zcode/italian/zombie.zip,1,6,NULL,17,zombie.z5
271fmvmfdomv79ei,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_-1.zip,0,38,NULL,17,speedif.z5
ye87s2rlfi6ftazw,http://www.ifarchive.org/if-archive/art/mhto/mhto-lee-and-lee.zip,1,29,NULL,17,mhto.blb
80s6vtj6yjwmt7sn,http://www.ifarchive.org/if-archive/games/zcode/italian/Beyond_txt.zip,5,13,NULL,17,aldila.zblorb
80s6vtj6yjwmt7sn,http://www.ifarchive.org/if-archive/games/glulx/italian/Beyond.zip,4,29,NULL,17,aldila.gblorb
80s6vtj6yjwmt7sn,http://www.ifarchive.org/if-archive/games/zcode/Beyond_txt.zip,2,13,NULL,17,beyond.zblorb
80s6vtj6yjwmt7sn,http://www.ifarchive.org/if-archive/games/glulx/Beyond.zip,1,29,NULL,17,Beyond.gblorb
cax9oo2leu5yw8bt,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF17.zip,0,6,NULL,17,123102.z5
e9vf72qxjk48rlat,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF17.zip,0,6,NULL,17,speedif17.z5
4qt2oryeon42t7z1,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_O.zip,0,6,NULL,17,dsw_speedo.z5
b8y15ull1q1hdcme,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_SchmeedIF.zip,1,6,NULL,17,pf.z5
pcxemfypj7d9fyoa,http://www.ifarchive.org/if-archive/games/zcode/typo.zip,1,6,NULL,17,typo.z5
jwwys4s6tap8ijtg,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF07.zip,0,6,NULL,17,tankweb.z5
kw2hx366nwvjn03l,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompWithSrc.zip,1,6,NULL,17,Z-Code/TommyTheToaster/toaster.z5
kw2hx366nwvjn03l,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompNosrc.zip,0,6,NULL,17,Z-Code/TommyTheToaster/toaster.z5
ydnxgxxa7pzz54ql,http://www.ifarchive.org/if-archive/games/mini-comps/fan-fest/ite2.zip,1,6,NULL,17,ite2.z5
s3ufsiaj5rpmquts,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF07.zip,0,38,NULL,17,captain.z5
2xyccw3pe0uovfad,http://www.ifarchive.org/if-archive/games/zcode/russian/SpiderAndWeb.zip,2,6,NULL,17,tangleR.z8
qgz3f290qxbp1k85,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF04.zip,0,6,NULL,17,n.z5
9vo08lfea4ocpzxq,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompWithSrc.zip,1,6,NULL,17,Z-Code/BurntToast/burnt.z5
9vo08lfea4ocpzxq,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompNosrc.zip,0,6,NULL,17,Z-Code/BurntToast/burnt.z5
h183ccbpfw361347,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompWithSrc.zip,1,6,NULL,17,Z-Code/FriarBaconsSecret/bacon.z5
h183ccbpfw361347,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompNosrc.zip,0,6,NULL,17,Z-Code/FriarBaconsSecret/bacon.z5
vy3x71efi2owus0z,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompWithSrc.zip,1,6,NULL,17,Z-Code/GotToast/gottoast.z5
vy3x71efi2owus0z,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompNosrc.zip,0,6,NULL,17,Z-Code/GotToast/gottoast.z5
ygbe1rezyq2ny1av,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompWithSrc.zip,1,6,NULL,17,Z-Code/SpittingCrumbs/crumbs.z5
ygbe1rezyq2ny1av,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompNosrc.zip,0,6,NULL,17,Z-Code/SpittingCrumbs/crumbs.z5
5db3ldo0anwfhpk2,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompWithSrc.zip,1,6,NULL,17,Z-Code/IncredibleShrinkingWomanToo/shrink.z5
5db3ldo0anwfhpk2,http://www.ifarchive.org/if-archive/games/mini-comps/toaster/ToasterCompNosrc.zip,0,6,NULL,17,Z-Code/IncredibleShrinkingWomanToo/shrink.z5
n2f4o8ce30xthyvs,http://www.ifarchive.org/if-archive/games/zcode/rans.zip,0,6,NULL,17,RANS.z5
1yaqv1ou7zif2qfp,http://www.ifarchive.org/if-archive/games/zcode/midpoints.zip,1,6,NULL,17,midpoints.z5
6tlsv79zs2xq9ecs,http://www.ifarchive.org/if-archive/games/mini-comps/smoochie/smoochie.zip,0,6,NULL,17,1981.z5
u6wzkckne4zsafyl,http://www.ifarchive.org/if-archive/games/glulx/CoS.zip,1,29,NULL,17,CoSv3.blb
f6o3ur38czzrlfim,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Neologism.zip,0,6,NULL,17,SpeedIF_Neologism/minimum_wage.z5
nue0kr86i5cpkqze,http://www.ifarchive.org/if-archive/games/mini-comps/smoochie/smoochie.zip,1,6,NULL,17,voices.z5
u2s3b8beeezfmk3d,http://www.ifarchive.org/if-archive/games/zcode/spanish/sentencia.zip,1,6,NULL,17,senten.z5
3vydmdgmdzoog3ep,http://www.ifarchive.org/if-archive/games/zcode/spanish/churro.zip,1,6,NULL,17,churro.z5
61mddgfhspk5xfhm,http://www.ifarchive.org/if-archive/games/zcode/ccake.zip,1,6,NULL,17,ccake.z5
3ayn54ep27rhf8xs,http://www.ifarchive.org/if-archive/games/mini-comps/chicken/chicken.zip,0,6,NULL,17,chkn-gs.z5
v8cymsh1u24t2tnq,http://www.ifarchive.org/if-archive/games/glulx/CaveGlulx.zip,1,29,NULL,17,Cave.blb
3ns7qihicdd1cpz8,http://www.avventuretestuali.com/download/easter.zip,0,43,NULL,17,easter.z5
fk4m3022wxy5z3vc,http://www.caad.es/incanus/Macetas.zip,0,6,NULL,17,Macetas.z5
62mz3wh4rpn1ef27,http://ifiction.free.fr/concours2006/cite_eaux_rel1.zip,0,6,NULL,17,jeu/cite-eaux.z5
62mz3wh4rpn1ef27,http://ifiction.free.fr/concours2006/cite_eaux_rel2.zip,3,6,NULL,17,jeu/cite_eaux.z5
7gipckvj6bvv988g,http://ifiction.free.fr/concours2006/sarvegne.zip,0,25,NULL,17,sarvegne_pack/Sarvegne.blb
wslmqnf2axgpihge,http://www.ifarchive.org/if-archive/games/glulx/FerrousRing.zip,0,25,NULL,17,FerrousRing.ulx
a64jwvfed5vdsrcq,http://www.ifarchive.org/if-archive/games/zcode/across.zip,0,6,NULL,17,across.z8
qtb5hu2huk1w96no,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Introcomp.zip,0,13,NULL,17,Holy Goat!.zblorb
1pasgsrjiit7fcid,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Introcomp.zip,0,6,NULL,17,alcohol.z5
myejb4ual3rfi9gj,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Introcomp.zip,0,13,NULL,17,djibouti.zblorb
i43ytbq9fvab8074,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Introcomp.zip,0,13,NULL,17,faett_tiw.zblorb
zmlwdgbkvii201q,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Introcomp.zip,0,6,NULL,17,otto_zefrenchcountrysideisfulloffreshair.z5
z66uiemcszslw0sg,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Introcomp.zip,0,13,NULL,17,velocitas_fictus.zblorb
3kb9mycmr3h4ztsk,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_Introcomp.zip,0,13,NULL,17,baptist.zblorb
x14kvpjpv4uosqc7,http://www.slade.altervista.org/download/LF-BLB-ENG.zip,0,29,NULL,17,ENG_LittleFalls.blb
mr3afem4kaqroce6,http://www.ifarchive.org/if-archive/games/mini-comps/oneroom/orgc2007.zip,0,6,NULL,17,urbanconflict.z8
xkai23ry99qdxce3,http://www.ifarchive.org/if-archive/games/mini-comps/oneroom/orgc2007.zip,1,6,NULL,17,suvehnux.z5
zqwo2g42f4hha36u,http://www.avventuretestuali.com/download/dreimp.zip,0,43,NULL,17,dreimp.z5
tm44apgn8j7wlgjm,http://www.avventuretestuali.com/download/necromante.zip,0,43,NULL,17,necromante.z5
d5bj9rohyxx2w7r,http://www.avventuretestuali.com/download/notte.zip,0,43,NULL,17,mono.blb
8upuvdnsk4sho6ac,http://mirror.ifarchive.org/if-archive/games/zcode/ToaSK.zip,1,6,NULL,17,Treasures of a Slaver's Kingdom.z8
k7jsv0ozw3lp1gab,http://dagarro.webs.upv.es/VarronisMuseum/VMr2.zip,0,13,NULL,17,Varronis Museum.zblorb
hpqjj4d36s6427ua,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_NewYear2007.zip,1,6,NULL,17,The day I shot Hitler.z5
6z25yl4e0xfoou38,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_NewYear2007.zip,0,6,NULL,17,NaziMice.z5
v5t42htq1g9n5fxi,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_NewYear2007.zip,0,6,NULL,17,newyearswar.z5
msi8ksprteqcu4wv,http://www.ifarchive.org/if-archive/games/mini-comps/speedif/SpeedIF_NewYear2007.zip,0,6,NULL,17,NotSameALS.z8
t2sezaqjx8j89nnx,http://www.ifarchive.org/if-archive/games/mini-comps/ifbeginners/IFBeginnersComp2008.zip,0,6,NULL,17,ZCode/Connect/connect.z5
8k5oebzksncg10v1,http://www.ifarchive.org/if-archive/games/mini-comps/ifbeginners/IFBeginnersComp2008.zip,0,13,NULL,17,ZCode/Limelight/Limelight.zblorb
c3nyd7wv3rmrqhbm,http://www.ifarchive.org/if-archive/games/zcode/IraqiInvasion.zip,0,6,NULL,17,IraqiInvasion.z8
f6d7vq9nig2z3il,http://www.ifarchive.org/if-archive/games/zcode/back2wakeup.zip,0,13,NULL,17,Back to WakeUp.zblorb
ez2mcyx4zi98qlkh,http://blue-lacuna.textories.com/release/BlueLacuna-r4.zip,0,29,NULL,17,BlueLacuna-r4.gblorb
ez2mcyx4zi98qlkh,http://www.ifarchive.org/if-archive/games/springthing/2008/BlueLacuna.zip,1,29,NULL,17,bl-preview-1.gblorb
